2017-06-27,25.85
2017-06-28,26.04
2017-06-29,25.99
2017-06-30,25.83
2017-07-01,26.11
2017-07-02,25.36
2017-07-03,25.85
2017-07-04,25.90
2017-07-05,25.88
2017-07-06,26.11
2017-07-07,26.08
2017-07-08,25.91
2017-07-09,25.74
2017-07-10,25.89
2017-07-11,26.09
2017-07-12,25.86
2017-07-13,26.25
2017-07-14,26.02
2017-07-15,26.20
2017-07-16,25.62
2017-07-17,26.00
2017-07-18,25.86
2017-07-19,25.92
2017-07-20,26.04
2017-07-21,25.89
2017-07-22,26.08
2017-07-23,25.81
2017-07-24,25.87
2017-07-25,25.83
2017-07-26,25.80
2017-07-27,26.17
2017-07-28,26.31
2017-07-29,26.07
2017-07-30,26.36
2017-07-31,26.08
2017-08-01,25.97
2017-08-02,25.88
2017-08-03,25.83
2017-08-04,25.94
2017-08-05,26.16
2017-08-06,25.02
2017-08-07,26.17
2017-08-08,25.91
2017-08-09,25.86
2017-08-10,25.86
2017-08-11,25.77
2017-08-12,25.88
2017-08-13,25.14
2017-08-14,25.49
2017-08-15,25.32
2017-08-16,25.69
2017-08-17,25.88
2017-08-18,25.80
2017-08-19,25.71
2017-08-20,25.29
2017-08-21,26.01
2017-08-22,26.07
2017-08-23,26.02
2017-08-24,26.09
2017-08-25,25.82
2017-08-26,25.97
2017-08-27,25.44
2017-08-28,25.61
2017-08-29,25.48
2017-08-30,25.90
2017-08-31,26.03
2017-09-01,25.55
2017-09-02,25.17
2017-09-03,25.21
2017-09-04,25.46
2017-09-05,25.56
2017-09-06,25.49
2017-09-07,25.97
2017-09-08,25.74
2017-09-09,25.31
2017-09-10,25.20
2017-09-11,26.28
2017-09-12,25.53
2017-09-13,25.82
2017-09-14,26.24
2017-09-15,26.08
2017-09-16,26.32
2017-09-17,25.32
2017-09-18,26.22
2017-09-19,25.76
2017-09-20,26.02
2017-09-21,26.40
2017-09-22,26.08
2017-09-23,26.45
2017-09-24,26.22
2017-09-25,26.51
2017-09-26,26.21
2017-09-27,26.35
2017-09-28,25.99
2017-09-29,25.32
2017-09-30,25.94
2017-10-01,26.16
2017-10-02,26.00
2017-10-03,25.98
2017-10-04,26.19
2017-10-05,25.49
2017-10-06,26.19
2017-10-07,26.26
2017-10-08,25.22
2017-10-09,26.22
2017-10-10,26.09
2017-10-11,26.17
2017-10-12,26.24
2017-10-13,25.89
2017-10-14,25.15
2017-10-15,25.37
2017-10-16,25.74
2017-10-17,25.99
2017-10-18,25.11
2017-10-19,27.69
2017-10-20,26.40
2017-10-21,26.41
2017-10-22,26.07
2017-10-23,26.28
2017-10-24,26.16
2017-10-25,26.08
2017-10-26,26.52
2017-10-27,26.41
2017-10-28,26.44
2017-10-29,25.07
2017-10-30,26.15
2017-10-31,26.65
2017-11-01,26.21
2017-11-02,26.42
2017-11-03,26.80
2017-11-04,26.85
2017-11-05,25.32
2017-11-06,26.22
2017-11-07,26.58
2017-11-08,26.54
2017-11-09,26.62
2017-11-10,26.43
2017-11-11,25.93
2017-11-12,25.96
2017-11-13,26.47
2017-11-14,26.83
2017-11-15,26.72
2017-11-16,26.45
