date,value
2016-07-06,27.43
2016-07-07,28.02
2016-07-08,27.76
2016-07-09,27.43
2016-07-10,27.13
2016-07-11,27.49
2016-07-12,27.45
2016-07-13,27.47
2016-07-14,27.47
2016-07-15,27.40
2016-07-16,27.84
2016-07-17,27.03
2016-07-18,27.25
2016-07-19,27.51
2016-07-20,27.47
2016-07-21,27.40
2016-07-22,27.41
2016-07-23,27.24
2016-07-24,26.58
2016-07-25,27.05
2016-07-26,27.29
2016-07-27,27.43
2016-07-28,27.38
2016-07-29,27.46
2016-07-30,27.18
2016-07-31,27.09
2016-08-01,27.61
2016-08-02,27.51
2016-08-03,27.46
2016-08-04,27.59
2016-08-05,27.57
2016-08-06,27.57
2016-08-07,26.89
2016-08-08,27.49
2016-08-09,27.56
2016-08-10,27.61
2016-08-11,27.71
2016-08-12,27.68
2016-08-13,26.98
2016-08-14,26.84
2016-08-15,27.11
2016-08-16,27.73
2016-08-17,27.70
2016-08-18,28.55
2016-08-19,27.55
2016-08-20,27.73
2016-08-21,26.58
2016-08-22,27.62
2016-08-23,27.66
2016-08-24,27.59
2016-08-25,28.09
2016-08-26,27.58
2016-08-27,27.16
2016-08-28,26.40
2016-08-29,27.61
2016-08-30,27.63
2016-08-31,27.58
2016-09-01,27.56
2016-09-02,27.13
2016-09-03,27.70
2016-09-04,26.89
2016-09-05,27.19
2016-09-06,27.40
2016-09-07,27.55
2016-09-08,27.55
2016-09-09,27.13
2016-09-10,26.79
2016-09-11,27.46
2016-09-12,27.59
2016-09-13,27.60
2016-09-14,27.58
2016-09-15,27.75
2016-09-16,27.68
2016-09-17,27.63
2016-09-18,27.17
2016-09-19,27.70
2016-09-20,28.13
2016-09-21,27.54
2016-09-22,27.57
2016-09-23,27.64
2016-09-24,28.04
2016-09-25,27.55
2016-09-26,27.09
2016-09-27,27.62
2016-09-28,27.57
2016-09-29,27.61
2016-09-30,27.35
2016-10-01,27.73
2016-10-02,26.57
2016-10-03,27.66
2016-10-04,27.72
2016-10-05,27.52
2016-10-06,27.72
2016-10-07,27.66
2016-10-08,27.18
2016-10-09,26.97
2016-10-10,27.23
2016-10-11,27.43
2016-10-12,27.49
2016-10-13,27.31
2016-10-14,27.30
2016-10-15,27.06
2016-10-16,26.53
2016-10-17,27.36
2016-10-18,27.59
2016-10-19,27.50
2016-10-20,27.20
2016-10-21,27.39
2016-10-22,27.63
2016-10-23,26.27
2016-10-24,27.63
2016-10-25,27.68
2016-10-26,27.69
2016-10-27,27.68
2016-10-28,27.89
2016-10-29,27.06
2016-10-30,27.73
2016-10-31,28.69
2016-11-01,27.80
2016-11-02,27.83
2016-11-03,27.90
2016-11-04,27.91
2016-11-05,28.09
2016-11-06,26.39
2016-11-07,27.84
2016-11-08,27.66
2016-11-09,27.55
2016-11-10,27.82
2016-11-11,27.42
2016-11-12,26.66
